gisco_id,name,registered,turnout,invalid,blank,MSZP,JOBBIK,LEHET MÁS A POLITIKA,MAGYAR DEMOKRATA FÓRUM,FIDESZ-KDNP,Jobbik,CIVIL MOZGALOM,Lehet Más a Politika,Fidesz-KDNP,MDF,Összefogás Párt BAZ M-i Lista,MSZDP,MAGYAR SZOCIALISTA PÁRT,MUNKÁSPÁRT,MIÉP,CIVILEK,Magyar Demokrata Fórum,LMP,Civil Mozgalom,Munkáspárt,Magyar Szocialista Párt,FIDESZ - KDNP
HU_2703,Gyanógeregye,133,86,0,0,0,11,5,0,60,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
HU_1194,Gyöngyösfalu,895,593,2,0,0,64,44,0,381,0,15,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0
HU_0972,Gyõrvár,527,307,4,0,0,43,21,0,192,0,4,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
HU_2945,Halastó,92,63,0,0,0,10,0,0,48,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
HU_1067,Halogy,240,193,3,0,0,33,1,0,136,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
HU_0571,Harasztifalu,138,93,1,0,0,25,6,0,48,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
HU_3218,Hegyfalu,628,367,2,0,0,41,30,0,220,0,8,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
HU_1499,Hegyháthodász,143,104,0,0,0,22,7,0,73,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3021,Hegyhátsál,130,96,1,0,0,10,4,0,77,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
HU_1803,Hegyhátszentjakab,243,173,1,0,0,15,6,0,121,0,2,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
HU_2183,Hegyhátszentmárton,52,43,0,0,0,7,2,0,30,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
HU_0822,Hegyhátszentpéter,130,99,4,0,0,7,3,0,76,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
HU_1273,Horvátlövõ,162,134,0,0,0,2,1,0,126,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
HU_1688,Horvátzsidány,674,461,6,0,0,49,35,0,299,0,5,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0
HU_2088,Hosszúpereszteg,628,349,4,0,0,62,19,0,216,0,1,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0
HU_1138,Ikervár,1447,944,4,0,0,160,61,0,574,0,9,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0
HU_2950,Iklanberény,24,20,0,0,0,1,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_0797,Ispánk,93,74,0,0,0,8,3,0,52,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
HU_3168,Ivánc,411,242,7,0,0,37,7,0,155,0,4,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
HU_1395,Ják,1991,1226,15,0,0,137,52,0,809,0,30,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0
HU_0640,Jákfa,437,258,4,0,0,27,12,0,152,0,4,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0
HU_1167,Jánosháza,2150,1256,7,0,0,309,44,0,682,0,6,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0
HU_1091,Karakó,178,110,1,0,0,31,6,0,45,0,1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
HU_2662,Katafa,305,223,8,0,0,17,7,0,163,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
HU_2995,Káld,936,546,1,0,0,119,17,0,338,0,4,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0
HU_0464,Kám,346,238,5,0,0,16,25,0,133,0,8,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
HU_3203,Keléd,72,35,0,0,0,1,1,0,22,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
HU_1691,Kemeneskápolna,79,53,0,0,0,4,0,0,40,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
HU_1224,Kemenesmagasi,755,452,6,0,0,79,6,0,305,0,4,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0
HU_1342,Kemenesmihályfa,456,262,3,0,0,31,6,0,174,0,2,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
HU_2099,Kemenespálfa,345,233,4,0,0,34,3,0,161,0,4,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
HU_2448,Kemenessömjén,506,357,8,0,0,49,18,0,221,0,4,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0
HU_2008,Kemenesszentmárton,181,115,2,0,0,8,7,0,76,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
HU_2271,Kemestaródfa,195,140,0,0,0,27,3,0,92,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
HU_0257,Kenéz,234,158,1,0,0,20,5,0,114,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
HU_0993,Kenyeri,773,550,6,0,0,25,14,0,454,0,5,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
HU_2659,Kercaszomor,197,151,2,0,0,17,9,0,99,0,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
HU_1976,Kerkáskápolna,72,52,0,0,0,6,3,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1934,Kétvölgy,119,80,2,0,0,15,7,0,52,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
HU_1114,Kisrákos,199,125,1,0,0,12,4,0,98,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
HU_0595,Kissomlyó,205,118,6,0,0,15,10,0,67,0,2,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
HU_0250,Kisunyom,362,270,1,0,0,33,12,0,167,0,5,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0
HU_1548,Kiszsidány,82,54,2,0,0,3,1,0,45,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HU_1302,Kondorfa,485,345,4,0,0,34,21,0,249,0,2,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
HU_0419,Köcsk,236,136,0,0,0,15,9,0,82,0,3,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
HU_1353,Körmend,9744,6759,39,0,0,962,273,0,4407,0,74,0,0,0,0,0,1004,0,0,0,0,0,0,0,0,0
HU_1683,Kõszeg,9172,6165,56,0,0,698,464,0,3792,0,111,0,0,0,0,0,1044,0,0,0,0,0,0,0,0,0
HU_0574,Kõszegdoroszló,210,155,1,0,0,23,7,0,112,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
HU_2604,Kõszegpaty,169,113,1,0,0,9,9,0,78,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
HU_2010,Kõszegszerdahely,394,269,1,0,0,35,19,0,147,0,9,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0
HU_2908,Lócs,103,78,0,0,0,12,3,0,42,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
HU_1402,Lukácsháza,892,617,7,0,0,67,38,0,428,0,7,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0
HU_0322,Magyarlak,638,447,10,0,0,50,8,0,330,0,6,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
HU_2728,Magyarnádalja,173,143,0,0,0,22,5,0,104,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
HU_1728,Magyarszecsõd,383,263,3,0,0,28,16,0,197,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
HU_2542,Magyarszombatfa,237,161,3,0,0,15,6,0,111,0,4,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
HU_2576,Meggyeskovácsi,578,319,8,0,0,60,10,0,188,0,3,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
HU_3087,Megyehíd,266,175,1,0,0,31,15,0,115,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
HU_1480,Mersevát,495,355,2,0,0,44,24,0,226,0,2,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0
HU_3187,Mesterháza,131,93,1,0,0,11,3,0,48,0,1,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
HU_1572,Mesteri,212,120,3,0,0,11,8,0,60,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
HU_3283,Meszlen,187,151,1,0,0,10,13,0,100,0,1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
HU_3059,Mikosszéplak,287,131,1,0,0,18,8,0,88,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
HU_0329,Molnaszecsõd,352,252,2,0,0,37,8,0,193,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
HU_0928,Nagygeresd,255,167,2,0,0,20,5,0,89,0,2,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
HU_3292,Nagykölked,117,72,0,0,0,14,5,0,29,0,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
HU_1506,Nagymizdó,109,87,1,0,0,8,2,0,70,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
HU_2986,Nagyrákos,252,177,0,0,0,17,12,0,118,0,4,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
HU_2614,Nagysimonyi,816,521,3,0,0,133,38,0,285,0,12,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
HU_2483,Nagytilaj,116,64,1,0,0,4,3,0,51,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
HU_0204,Narda,440,335,4,0,0,20,6,0,281,0,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
HU_0671,Nádasd,1067,715,9,0,0,86,26,0,509,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0
HU_1736,Nárai,1002,679,4,0,0,89,31,0,471,0,8,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0
HU_2450,Nemesbõd,538,347,5,0,0,38,18,0,238,0,8,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
HU_2332,Nemescsó,256,177,5,0,0,14,14,0,129,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
HU_0367,Nemeskeresztúr,256,162,3,0,0,17,5,0,114,0,2,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
HU_0283,Nemeskocs,280,207,3,0,0,22,8,0,138,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
HU_2405,Nemeskolta,304,179,1,0,0,20,10,0,98,0,8,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
HU_2624,Nemesládony,112,66,0,0,0,8,2,0,32,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
HU_3155,Nemesmedves,17,10,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0967,Nemesrempehollós,237,133,2,0,0,14,4,0,90,0,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
HU_1084,Nick,453,315,2,0,0,26,7,0,233,0,3,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
HU_2231,Nyõgér,268,204,0,0,0,18,8,0,152,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
HU_1974,Olaszfa,368,203,6,0,0,27,4,0,148,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
HU_1709,Orfalu,58,38,0,0,0,6,4,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_3262,Ostffyasszonyfa,699,404,7,0,0,58,21,0,265,0,4,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
HU_0766,Oszkó,557,340,4,0,0,57,8,0,233,0,2,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
HU_2204,Ólmod,89,68,3,0,0,7,6,0,50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HU_1204,Ölbõ,616,346,5,0,0,70,14,0,195,0,3,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0
HU_1345,Õrimagyarósd,198,141,1,0,0,19,2,0,103,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
HU_1063,Õriszentpéter,986,697,3,0,0,82,38,0,447,0,13,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0
HU_2310,Pankasz,377,256,2,0,0,29,7,0,167,0,2,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
HU_0716,Pácsony,228,152,1,0,0,22,8,0,105,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
HU_1406,Pápoc,301,220,3,0,0,10,7,0,189,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
HU_1498,Pecöl,670,406,5,0,0,62,23,0,270,0,5,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
HU_1368,Perenye,574,415,1,0,0,32,18,0,305,0,8,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
HU_0888,Peresznye,454,323,4,0,0,26,12,0,264,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
HU_1157,Petõmihályfa,195,127,1,0,0,21,6,0,93,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
HU_0624,Pinkamindszent,130,87,2,0,0,21,5,0,52,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
HU_2036,Pornóapáti,314,235,1,0,0,19,11,0,180,0,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
HU_2989,Porpác,128,77,0,0,0,15,1,0,45,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
HU_1567,Pósfa,249,200,2,0,0,13,15,0,138,0,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
HU_1031,Pusztacsó,134,100,2,0,0,8,4,0,74,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
HU_0727,Püspökmolnári,746,506,4,0,0,35,16,0,408,0,7,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
HU_2673,Rábagyarmat,661,466,7,0,0,14,6,0,408,0,2,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
HU_0319,Rábahídvég,837,490,1,0,0,39,13,0,363,0,6,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0
HU_2607,Rábapaty,1370,821,7,0,0,93,42,0,527,0,4,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0
HU_1799,Rábatöttös,195,151,6,0,0,21,3,0,102,0,2,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
HU_0755,Rádóckölked,231,162,1,0,0,30,7,0,101,0,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
HU_2386,Rátót,210,137,0,0,0,17,4,0,103,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
HU_3088,Répcelak,2298,1616,3,0,0,173,98,0,1007,0,30,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0
HU_2862,Répceszentgyörgy,95,79,0,0,0,5,6,0,50,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
HU_2680,Rönök,362,209,3,0,0,47,6,0,135,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
HU_1059,Rum,907,528,5,0,0,76,20,0,337,0,3,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0
HU_1057,Sajtoskál,233,171,0,0,0,16,4,0,139,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
HU_1888,Salköveskút,393,270,0,0,0,30,16,0,191,0,7,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
HU_0978,Sárfimizdó,86,66,3,0,0,12,0,0,44,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
HU_2130,Sárvár,12553,8121,76,0,0,1160,514,0,4571,0,98,0,0,0,0,0,1702,0,0,0,0,0,0,0,0,0
HU_1027,Sé,1073,723,7,0,0,98,59,0,441,0,23,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0
HU_2676,Simaság,478,329,0,0,0,33,7,0,246,0,2,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
HU_3074,Sitke,565,374,2,0,0,46,20,0,260,0,9,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
HU_0717,Sorkifalud,528,326,0,0,0,36,20,0,217,0,8,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
HU_2796,Sorkikápolna,218,144,3,0,0,21,7,0,92,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
HU_2969,Sorokpolány,684,420,10,0,0,79,25,0,249,0,16,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
HU_2298,Sótony,532,347,3,0,0,53,15,0,252,0,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
HU_2480,Söpte,693,475,1,0,0,60,36,0,248,0,21,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0
HU_1650,Szaknyér,48,37,0,0,0,7,0,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_2093,Szakonyfalu,291,194,2,0,0,16,5,0,149,0,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
HU_1022,Szalafõ,183,134,1,0,0,14,6,0,89,0,2,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
HU_1772,Szarvaskend,186,144,3,0,0,22,0,0,116,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_0244,Szatta,76,64,0,0,0,13,4,0,41,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
HU_3317,Szeleste,560,361,1,0,0,62,14,0,236,0,19,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
HU_2799,Szemenye,251,154,0,0,0,16,8,0,111,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
HU_3158,Szentgotthárd,6796,4446,35,0,0,466,288,0,2888,0,64,0,0,0,0,0,705,0,0,0,0,0,0,0,0,0
HU_2125,Szentpéterfa,840,692,4,0,0,36,30,0,563,0,32,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
HU_2779,Szergény,316,202,3,0,0,12,14,0,137,0,3,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
HU_0300,Szombathely,64256,43387,272,0,0,4416,3786,0,24171,0,1097,0,0,0,0,0,9645,0,0,0,0,0,0,0,0,0
HU_1952,Szõce,303,215,0,0,0,28,2,0,177,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
HU_1621,Tanakajd,594,448,3,0,0,53,37,0,281,0,5,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0
HU_3204,Táplánszentkereszt,2076,1401,13,0,0,161,99,0,897,0,28,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0
HU_2956,Telekes,408,221,3,0,0,44,5,0,141,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
HU_0922,Tokorcs,284,171,2,0,0,24,17,0,100,0,2,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
HU_1233,Tompaládony,279,191,0,0,0,25,5,0,141,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
HU_3408,Tormásliget,274,142,1,0,0,9,2,0,112,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
HU_2987,Torony,1475,866,9,0,0,87,59,0,603,0,16,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0
HU_0516,Tömörd,216,146,0,0,0,29,0,0,103,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
HU_2153,Uraiújfalu,753,428,6,0,0,60,17,0,235,0,4,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0
HU_0288,Vasalja,278,208,2,0,0,25,7,0,158,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
HU_2039,Vasasszonyfa,307,229,2,0,0,32,10,0,158,0,8,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
HU_1533,Vasegerszeg,332,231,1,0,0,43,6,0,157,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
HU_2034,Vashosszúfalu,345,262,5,0,0,28,6,0,154,0,2,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0
HU_3070,Vaskeresztes,287,196,5,0,0,28,5,0,148,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
HU_2598,Vassurány,696,438,3,0,0,42,27,0,301,0,13,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0
HU_1163,Vasszentmihály,300,207,1,0,0,29,8,0,140,0,6,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
HU_2937,Vasszécseny,1134,748,8,0,0,114,46,0,408,0,22,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0
HU_1210,Vasszilvágy,336,217,0,0,0,36,16,0,127,0,5,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
HU_0469,Vasvár,3739,2483,20,0,0,390,123,0,1585,0,41,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0
HU_3105,Vámoscsalád,288,202,1,0,0,22,9,0,141,0,7,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
HU_0919,Vásárosmiske,289,216,1,0,0,49,3,0,143,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
HU_0224,Vát,588,379,12,0,0,43,31,0,229,0,15,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
HU_2600,Velem,305,242,2,0,0,31,16,0,155,0,8,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
HU_1843,Velemér,68,58,0,0,0,1,4,0,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_2642,Vép,2780,1608,11,0,0,210,109,0,1048,0,26,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0
HU_0794,Viszák,234,160,2,0,0,25,2,0,114,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
HU_0314,Vönöck,645,435,1,0,0,72,14,0,287,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
HU_1229,Zsennye,86,64,0,0,0,5,0,0,50,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
HU_2164,Zsédeny,175,105,2,0,0,13,9,0,70,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
HU_0730,Adásztevel,680,419,6,0,43,58,0,0,0,0,0,17,0,8,0,0,0,0,0,0,0,0,0,0,0,287
HU_3130,Adorjánháza,334,195,1,0,18,38,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,135
HU_0667,Ajka,25505,16268,122,0,4600,2217,0,0,0,0,0,1067,0,565,0,0,0,0,0,0,0,0,0,0,0,7697
HU_3052,Alsóörs,1319,999,2,0,175,115,0,0,0,0,0,75,0,35,0,0,0,0,0,0,0,0,0,0,0,597
HU_2837,Apácatorna,151,87,0,0,11,23,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,44
HU_0733,Aszófõ,348,266,3,0,37,40,0,0,0,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,156
HU_0456,Ábrahámhegy,478,338,1,0,52,43,0,0,0,0,0,29,0,7,0,0,0,0,0,0,0,0,0,0,0,206
HU_2232,Badacsonytomaj,2018,1329,9,0,314,208,0,0,0,0,0,71,0,32,0,0,0,0,0,0,0,0,0,0,0,695
HU_0326,Badacsonytördemic,796,497,0,0,85,94,0,0,0,0,0,30,0,9,0,0,0,0,0,0,0,0,0,0,0,279
HU_2374,Bakonybél,1109,659,6,0,85,79,0,0,0,0,0,55,0,12,0,0,0,0,0,0,0,0,0,0,0,422
HU_2951,Bakonyjákó,555,376,4,0,48,53,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,0,0,249
HU_0728,Bakonykoppány,176,117,2,0,12,17,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,81
HU_2599,Bakonynána,806,549,6,0,77,69,0,0,0,0,0,30,0,9,0,0,0,0,0,0,0,0,0,0,0,358
HU_3041,Bakonyoszlop,384,229,4,0,37,36,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,0,0,0,0,132
HU_0632,Bakonypölöske,339,176,0,0,48,30,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,81
HU_2990,Bakonyság,66,44,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
HU_2392,Bakonyszentiván,180,120,0,0,8,17,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,92
HU_2281,Bakonyszentkirály,764,468,3,0,59,56,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,331
HU_2641,Bakonyszücs,288,222,0,0,15,24,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,179
HU_2412,Bakonytamási,569,355,1,0,37,50,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,260
HU_2530,Balatonakali,583,414,1,0,74,47,0,0,0,0,0,32,0,18,0,0,0,0,0,0,0,0,0,0,0,242
HU_0583,Balatonalmádi,7584,5384,32,0,943,631,0,0,0,0,0,424,0,154,0,0,0,0,0,0,0,0,0,0,0,3200
HU_0307,Balatoncsicsó,170,128,3,0,23,15,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,76
HU_1223,Balatonederics,912,629,3,0,79,82,0,0,0,0,0,35,0,18,0,0,0,0,0,0,0,0,0,0,0,412
HU_2946,Balatonfõkajár,1109,675,9,0,126,94,0,0,0,0,0,36,0,7,0,0,0,0,0,0,0,0,0,0,0,403
HU_2117,Balatonfüred,11531,7854,34,0,1455,938,0,0,0,0,0,556,0,240,0,0,0,0,0,0,0,0,0,0,0,4631
HU_0221,Balatonfûzfõ,3809,2633,25,0,652,315,0,0,0,0,0,245,0,77,0,0,0,0,0,0,0,0,0,0,0,1319
HU_0363,Balatonhenye,102,71,1,0,3,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,54
HU_0514,Balatonkenese,3030,1997,8,0,347,307,0,0,0,0,0,141,0,64,0,0,0,0,0,0,0,0,0,0,0,1130
HU_3384,Balatonrendes,135,101,0,0,18,13,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,59
HU_1715,Balatonszepezd,381,258,0,0,56,30,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,0,0,0,0,152
HU_2850,Balatonszõlõs,486,309,2,0,38,61,0,0,0,0,0,35,0,8,0,0,0,0,0,0,0,0,0,0,0,165
HU_1556,Balatonudvari,318,232,2,0,39,15,0,0,0,0,0,17,0,15,0,0,0,0,0,0,0,0,0,0,0,144
HU_0355,Balatonvilágos,1161,777,7,0,227,119,0,0,0,0,0,75,0,25,0,0,0,0,0,0,0,0,0,0,0,324
HU_1577,Barnag,119,79,1,0,3,2,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,63
HU_0742,Bazsi,341,197,4,0,27,38,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,114
HU_1417,Bánd,555,418,7,0,50,57,0,0,0,0,0,33,0,15,0,0,0,0,0,0,0,0,0,0,0,256
HU_3312,Berhida,4615,2691,21,0,489,597,0,0,0,0,0,141,0,46,0,0,0,0,0,0,0,0,0,0,0,1397
HU_2290,Béb,202,159,2,0,13,33,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,104
HU_2705,Békás,179,115,2,0,8,36,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,66
HU_0432,Bodorfa,94,66,1,0,5,21,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,34
